,idx,0,1,2,3,4,5,6,7,8,9,10,11
9080,18551.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9081,18552.jpg,0,0,0,1,0,0,0,0,0,0,0,0
9082,18553.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9083,18554.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9084,18555.jpg,0,0,0,0,0,1,0,0,0,0,0,0
9085,18557.jpg,0,1,0,0,0,0,0,0,0,0,0,0
9086,18559.jpg,0,1,0,0,0,0,0,0,0,0,0,0
9087,18567.jpg,0,0,0,0,1,0,0,0,0,0,0,0
9088,18572.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9089,18573.jpg,0,0,0,0,0,0,0,1,0,0,0,0
9090,18574.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9091,18576.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9092,18577.jpg,0,0,0,0,1,0,0,0,0,0,0,0
9093,18578.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9094,18579.jpg,0,0,0,0,0,0,0,0,0,0,1,0
9095,18582.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9096,18583.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9097,18584.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9098,18585.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9099,18588.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9100,18592.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9101,18595.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9102,18597.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9103,18598.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9104,18600.jpg,0,0,0,1,0,0,0,0,0,0,0,0
9105,18601.jpg,0,0,0,0,0,0,0,0,1,0,0,0
9106,18602.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9107,18604.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9108,18605.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9109,18606.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9110,18608.jpg,0,1,0,0,0,0,0,0,0,0,0,0
9111,18609.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9112,18612.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9113,18613.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9114,18615.jpg,0,0,0,0,1,0,0,0,0,0,0,0
9115,18616.jpg,0,0,0,0,0,0,0,0,1,0,0,0
9116,18617.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9117,18618.jpg,0,0,0,0,0,0,0,0,1,0,0,0
9118,18620.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9119,18622.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9120,18623.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9121,18625.jpg,0,0,1,0,0,0,0,0,0,0,0,0
9122,18627.jpg,0,0,0,1,0,0,0,0,0,0,0,0
9123,18629.jpg,0,0,0,0,0,0,0,0,0,0,0,1
9124,18630.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9125,18632.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9126,18638.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9127,18640.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9128,18641.jpg,0,0,0,1,0,0,0,0,0,0,0,0
9129,18642.jpg,0,0,1,0,0,0,0,0,0,0,0,0
9130,18645.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9131,18649.jpg,0,0,0,0,0,0,0,1,0,0,0,0
9132,18654.jpg,0,0,0,1,0,0,0,0,0,0,0,0
9133,18656.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9134,18657.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9135,18658.jpg,0,0,0,0,0,1,0,0,0,0,0,0
9136,18660.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9137,18661.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9138,18664.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9139,18665.jpg,0,1,0,0,0,0,0,0,0,0,0,0
9140,18670.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9141,18671.jpg,0,0,0,0,0,1,0,0,0,0,0,0
9142,18673.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9143,18674.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9144,18677.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9145,18679.jpg,0,0,0,0,0,0,0,0,1,0,0,0
9146,18684.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9147,18686.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9148,18687.jpg,0,0,0,1,0,0,0,0,0,0,0,0
9149,18689.jpg,0,0,0,1,0,0,0,0,0,0,0,0
9150,18692.jpg,0,0,0,1,0,0,0,0,0,0,0,0
9151,18695.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9152,18696.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9153,18697.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9154,18699.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9155,18700.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9156,18703.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9157,18704.jpg,0,0,0,0,0,0,0,1,0,0,0,0
9158,18705.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9159,18708.jpg,0,0,0,1,0,0,0,0,0,0,0,0
9160,18709.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9161,18712.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9162,18713.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9163,18718.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9164,18721.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9165,18722.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9166,18723.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9167,18726.jpg,0,0,1,0,0,0,0,0,0,0,0,0
9168,18728.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9169,18729.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9170,18731.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9171,18732.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9172,18737.jpg,0,0,0,1,0,0,0,0,0,0,0,0
9173,18740.jpg,0,0,0,0,0,0,0,0,1,0,0,0
9174,18741.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9175,18743.jpg,0,0,0,0,0,0,0,0,1,0,0,0
9176,18746.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9177,18747.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9178,18748.jpg,0,0,0,0,0,0,0,0,1,0,0,0
9179,18751.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9180,18753.jpg,0,0,0,0,0,0,0,0,0,0,1,0
9181,18754.jpg,0,0,0,0,0,1,0,0,0,0,0,0
9182,18755.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9183,18756.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9184,18757.jpg,0,0,0,0,0,0,0,1,0,0,0,0
9185,18759.jpg,0,0,0,0,1,0,0,0,0,0,0,0
9186,18761.jpg,0,0,0,0,0,1,0,0,0,0,0,0
9187,18762.jpg,0,0,0,0,0,1,0,0,0,0,0,0
9188,18763.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9189,18764.jpg,0,0,0,1,0,0,0,0,0,0,0,0
9190,18765.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9191,18768.jpg,0,0,0,0,0,1,0,0,0,0,0,0
9192,18771.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9193,18774.jpg,0,0,0,1,0,0,0,0,0,0,0,0
9194,18775.jpg,0,0,0,1,0,0,0,0,0,0,0,0
9195,18776.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9196,18777.jpg,0,0,0,0,0,0,0,0,1,0,0,0
9197,18778.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9198,18779.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9199,18781.jpg,0,0,0,0,0,1,0,0,0,0,0,0
9200,18784.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9201,18785.jpg,0,0,1,0,0,0,0,0,0,0,0,0
9202,18789.jpg,0,0,0,0,0,0,0,0,1,0,0,0
9203,18790.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9204,18791.jpg,0,0,0,0,1,0,0,0,0,0,0,0
9205,18793.jpg,0,0,0,1,0,0,0,0,0,0,0,0
9206,18794.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9207,18796.jpg,0,0,0,0,0,0,0,0,0,0,1,0
9208,18798.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9209,18799.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9210,18801.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9211,18802.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9212,18803.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9213,18804.jpg,0,0,0,0,0,0,0,1,0,0,0,0
9214,18806.jpg,0,1,0,0,0,0,0,0,0,0,0,0
9215,18808.jpg,0,0,0,1,0,0,0,0,0,0,0,0
9216,18809.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9217,18810.jpg,0,0,0,0,0,0,0,0,1,0,0,0
9218,18811.jpg,0,0,0,1,0,0,0,0,0,0,0,0
9219,18813.jpg,0,0,0,0,1,0,0,0,0,0,0,0
9220,18823.jpg,0,0,0,0,0,1,0,0,0,0,0,0
9221,18829.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9222,18830.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9223,18832.jpg,0,0,0,0,0,0,0,0,1,0,0,0
9224,18833.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9225,18836.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9226,18837.jpg,0,0,0,0,0,1,0,0,0,0,0,0
9227,18838.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9228,18840.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9229,18841.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9230,18845.jpg,0,0,0,1,0,0,0,0,0,0,0,0
9231,18846.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9232,18848.jpg,0,0,0,0,0,0,0,1,0,0,0,0
9233,18850.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9234,18851.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9235,18852.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9236,18854.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9237,18856.jpg,0,0,0,0,1,0,0,0,0,0,0,0
9238,18857.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9239,18858.jpg,0,0,0,1,0,0,0,0,0,0,0,0
9240,18860.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9241,18862.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9242,18863.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9243,18868.jpg,0,0,0,0,1,0,0,0,0,0,0,0
9244,18871.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9245,18875.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9246,18879.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9247,18882.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9248,18883.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9249,18885.jpg,0,0,0,0,0,1,0,0,0,0,0,0
9250,18886.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9251,18887.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9252,18890.jpg,0,0,0,0,1,0,0,0,0,0,0,0
9253,18891.jpg,0,1,0,0,0,0,0,0,0,0,0,0
9254,18893.jpg,0,1,0,0,0,0,0,0,0,0,0,0
9255,18896.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9256,18897.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9257,18899.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9258,18902.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9259,18904.jpg,0,0,0,0,0,0,0,1,0,0,0,0
9260,18905.jpg,0,0,0,0,1,0,0,0,0,0,0,0
9261,18906.jpg,0,0,0,0,0,1,0,0,0,0,0,0
9262,18907.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9263,18912.jpg,0,1,0,0,0,0,0,0,0,0,0,0
9264,18914.jpg,0,0,0,0,0,0,0,0,1,0,0,0
9265,18916.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9266,18918.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9267,18920.jpg,0,0,0,1,0,0,0,0,0,0,0,0
9268,18922.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9269,18924.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9270,18925.jpg,0,0,0,0,1,0,0,0,0,0,0,0
9271,18926.jpg,0,0,0,0,0,0,0,0,1,0,0,0
9272,18927.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9273,18928.jpg,0,1,0,0,0,0,0,0,0,0,0,0
9274,18929.jpg,0,0,0,1,0,0,0,0,0,0,0,0
9275,18930.jpg,0,0,0,1,0,0,0,0,0,0,0,0
9276,18931.jpg,0,0,0,0,0,0,0,0,1,0,0,0
9277,18932.jpg,0,0,0,0,0,0,0,1,0,0,0,0
9278,18933.jpg,0,0,0,0,0,0,0,0,1,0,0,0
9279,18934.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9280,18936.jpg,0,0,0,0,0,1,0,0,0,0,0,0
9281,18937.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9282,18939.jpg,0,0,0,0,0,0,0,1,0,0,0,0
9283,18941.jpg,0,1,0,0,0,0,0,0,0,0,0,0
9284,18942.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9285,18944.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9286,18945.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9287,18948.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9288,18953.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9289,18954.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9290,18955.jpg,0,0,1,0,0,0,0,0,0,0,0,0
9291,18956.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9292,18958.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9293,18959.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9294,18960.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9295,18961.jpg,0,0,0,0,0,0,0,0,1,0,0,0
9296,18962.jpg,0,1,0,0,0,0,0,0,0,0,0,0
9297,18967.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9298,18968.jpg,0,0,0,0,0,0,0,1,0,0,0,0
9299,18970.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9300,18971.jpg,0,0,0,1,0,0,0,0,0,0,0,0
9301,18972.jpg,0,0,0,0,0,1,0,0,0,0,0,0
9302,18976.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9303,18984.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9304,18985.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9305,18986.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9306,18987.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9307,18990.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9308,18993.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9309,18996.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9310,18999.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9311,19000.jpg,0,0,0,0,1,0,0,0,0,0,0,0
9312,19002.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9313,19003.jpg,0,0,1,0,0,0,0,0,0,0,0,0
9314,19005.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9315,19008.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9316,19010.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9317,19011.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9318,19012.jpg,0,0,0,0,0,0,0,0,0,0,0,1
9319,19013.jpg,0,0,0,0,1,0,0,0,0,0,0,0
9320,19014.jpg,0,1,0,0,0,0,0,0,0,0,0,0
9321,19016.jpg,0,0,0,0,1,0,0,0,0,0,0,0
9322,19017.jpg,0,0,0,0,1,0,0,0,0,0,0,0
9323,19019.jpg,0,0,0,0,0,0,0,1,0,0,0,0
9324,19021.jpg,0,0,0,0,1,0,0,0,0,0,0,0
9325,19023.jpg,0,0,0,0,0,0,0,0,1,0,0,0
9326,19024.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9327,19026.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9328,19028.jpg,0,0,0,0,1,0,0,0,0,0,0,0
9329,19031.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9330,19033.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9331,19034.jpg,0,0,0,0,0,0,0,0,0,0,1,0
9332,19036.jpg,0,0,0,0,0,0,0,0,0,0,1,0
9333,19039.jpg,0,0,0,0,0,0,0,1,0,0,0,0
9334,19040.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9335,19046.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9336,19047.jpg,0,0,0,0,0,0,0,1,0,0,0,0
9337,19050.jpg,0,1,0,0,0,0,0,0,0,0,0,0
9338,19054.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9339,19055.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9340,19056.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9341,19057.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9342,19060.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9343,19061.jpg,0,0,0,0,0,0,0,0,1,0,0,0
9344,19062.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9345,19064.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9346,19065.jpg,0,0,0,0,0,0,0,0,1,0,0,0
9347,19066.jpg,0,0,0,0,0,1,0,0,0,0,0,0
9348,19070.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9349,19071.jpg,0,0,0,0,0,0,0,1,0,0,0,0
9350,19073.jpg,0,0,0,0,1,0,0,0,0,0,0,0
9351,19074.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9352,19078.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9353,19079.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9354,19080.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9355,19081.jpg,0,1,0,0,0,0,0,0,0,0,0,0
9356,19083.jpg,0,0,0,1,0,0,0,0,0,0,0,0
9357,19085.jpg,0,0,0,1,0,0,0,0,0,0,0,0
9358,19086.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9359,19087.jpg,0,1,0,0,0,0,0,0,0,0,0,0
9360,19088.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9361,19090.jpg,0,1,0,0,0,0,0,0,0,0,0,0
9362,19091.jpg,0,0,0,0,1,0,0,0,0,0,0,0
9363,19092.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9364,19093.jpg,0,0,0,0,0,0,0,0,0,0,1,0
9365,19094.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9366,19098.jpg,0,0,1,0,0,0,0,0,0,0,0,0
9367,19100.jpg,0,1,0,0,0,0,0,0,0,0,0,0
9368,19101.jpg,0,0,0,0,0,0,0,0,0,0,1,0
9369,19104.jpg,0,0,0,0,0,0,0,0,1,0,0,0
9370,19109.jpg,0,0,0,1,0,0,0,0,0,0,0,0
9371,19115.jpg,0,0,0,0,0,1,0,0,0,0,0,0
9372,19116.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9373,19117.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9374,19120.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9375,19121.jpg,0,0,0,0,0,1,0,0,0,0,0,0
9376,19122.jpg,0,0,0,1,0,0,0,0,0,0,0,0
9377,19123.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9378,19125.jpg,0,0,0,0,0,0,0,0,1,0,0,0
9379,19126.jpg,0,0,0,0,0,0,0,0,1,0,0,0
9380,19128.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9381,19131.jpg,0,0,0,1,0,0,0,0,0,0,0,0
9382,19132.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9383,19134.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9384,19137.jpg,0,0,0,0,0,0,0,0,1,0,0,0
9385,19138.jpg,0,0,0,0,1,0,0,0,0,0,0,0
9386,19139.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9387,19140.jpg,0,1,0,0,0,0,0,0,0,0,0,0
9388,19142.jpg,0,0,0,0,0,1,0,0,0,0,0,0
9389,19143.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9390,19145.jpg,0,0,0,0,0,0,0,0,0,0,1,0
9391,19149.jpg,0,0,0,1,0,0,0,0,0,0,0,0
9392,19150.jpg,0,0,0,1,0,0,0,0,0,0,0,0
9393,19151.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9394,19152.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9395,19154.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9396,19155.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9397,19157.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9398,19158.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9399,19159.jpg,0,0,0,0,0,0,0,0,1,0,0,0
9400,19160.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9401,19161.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9402,19162.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9403,19163.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9404,19164.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9405,19166.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9406,19167.jpg,0,0,1,0,0,0,0,0,0,0,0,0
9407,19169.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9408,19172.jpg,0,0,0,0,0,0,0,0,1,0,0,0
9409,19176.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9410,19177.jpg,0,1,0,0,0,0,0,0,0,0,0,0
9411,19179.jpg,0,0,0,0,0,0,0,0,1,0,0,0
9412,19180.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9413,19184.jpg,0,0,0,0,0,0,0,0,1,0,0,0
9414,19185.jpg,0,0,0,0,0,0,0,1,0,0,0,0
9415,19187.jpg,0,0,0,0,0,1,0,0,0,0,0,0
9416,19188.jpg,0,0,0,0,1,0,0,0,0,0,0,0
9417,19190.jpg,0,1,0,0,0,0,0,0,0,0,0,0
9418,19191.jpg,0,0,0,1,0,0,0,0,0,0,0,0
9419,19193.jpg,0,0,0,0,0,0,0,1,0,0,0,0
9420,19195.jpg,0,0,0,1,0,0,0,0,0,0,0,0
9421,19197.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9422,19198.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9423,19200.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9424,19201.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9425,19203.jpg,0,1,0,0,0,0,0,0,0,0,0,0
9426,19205.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9427,19210.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9428,19211.jpg,0,0,0,1,0,0,0,0,0,0,0,0
9429,19212.jpg,0,0,0,0,0,0,0,0,0,0,1,0
9430,19219.jpg,0,0,0,0,0,0,0,0,0,0,1,0
9431,19221.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9432,19228.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9433,19229.jpg,0,0,0,1,0,0,0,0,0,0,0,0
9434,19230.jpg,0,0,0,0,0,0,0,0,0,0,1,0
9435,19232.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9436,19233.jpg,0,0,0,0,0,1,0,0,0,0,0,0
9437,19239.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9438,19240.jpg,0,0,1,0,0,0,0,0,0,0,0,0
9439,19242.jpg,0,0,0,0,0,0,0,1,0,0,0,0
9440,19246.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9441,19247.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9442,19248.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9443,19249.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9444,19251.jpg,0,0,0,0,0,0,0,0,0,0,0,1
9445,19252.jpg,0,0,0,0,0,0,0,0,0,0,1,0
9446,19254.jpg,0,1,0,0,0,0,0,0,0,0,0,0
9447,19257.jpg,0,0,0,0,0,0,0,1,0,0,0,0
9448,19258.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9449,19261.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9450,19262.jpg,0,0,0,0,0,0,0,0,1,0,0,0
9451,19264.jpg,0,0,0,1,0,0,0,0,0,0,0,0
9452,19266.jpg,0,0,0,0,1,0,0,0,0,0,0,0
9453,19267.jpg,0,0,0,0,0,0,0,0,1,0,0,0
9454,19268.jpg,0,0,0,1,0,0,0,0,0,0,0,0
9455,19269.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9456,19271.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9457,19274.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9458,19276.jpg,0,0,0,0,1,0,0,0,0,0,0,0
9459,19277.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9460,19278.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9461,19279.jpg,0,0,0,0,0,1,0,0,0,0,0,0
9462,19280.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9463,19282.jpg,0,0,1,0,0,0,0,0,0,0,0,0
9464,19286.jpg,0,0,0,0,0,1,0,0,0,0,0,0
9465,19287.jpg,0,0,0,1,0,0,0,0,0,0,0,0
9466,19292.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9467,19293.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9468,19297.jpg,0,0,0,0,1,0,0,0,0,0,0,0
9469,19298.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9470,19300.jpg,0,0,0,1,0,0,0,0,0,0,0,0
9471,19304.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9472,19305.jpg,0,0,0,1,0,0,0,0,0,0,0,0
9473,19307.jpg,0,1,0,0,0,0,0,0,0,0,0,0
9474,19311.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9475,19312.jpg,0,0,0,0,0,0,0,0,0,0,1,0
9476,19316.jpg,0,1,0,0,0,0,0,0,0,0,0,0
9477,19319.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9478,19320.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9479,19324.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9480,19325.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9481,19327.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9482,19328.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9483,19329.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9484,19330.jpg,0,0,0,0,0,0,1,0,0,0,0,0
9485,19332.jpg,0,0,0,0,0,0,0,0,0,1,0,0
9486,19333.jpg,0,0,0,0,0,0,0,0,1,0,0,0
9487,19334.jpg,1,0,0,0,0,0,0,0,0,0,0,0
9488,19338.jpg,0,0,0,0,0,1,0,0,0,0,0,0
9489,19339.jpg,0,0,0,0,0,0,1,0,0,0,0,0
